Mode,Nom,Catégorie,Calories,Coût total,Coût par part,Temps de préparation,Temps de cuisson,Ingrédients,Étapes,Image,URL
Mode Sans gluten,Gâteau au chocolat tout simple et sans gluten,Dessert,490 Kcal,4Euros€,(0.67€/part),20 min,30 min,100 g de beurre (+ un peu pour le moule); 200 g dechocolat; 4oeufs; 100 g de sucre; 125 g de maizena,"Tout d'abord, préchauffez le four sur 170°c. Cassez le chocolat en morceaux. Faites le fondre au bain-marie ou au micro onde. Ajoutez s'y le beurre. | Mélangez régulièrement jusqu'à ce que ce soit bien fondu. | Cassez les oeufs en séparent les blancs des jaunes. | Ajoutez le sucre, les jaunes d'oeufs au chocolat. Versez la maïzena en pluie. Mélangez bien. | Battez les blancs d'oeufs en neige. Incorporez-les délicatement à la pâte. | Beurrez votre moule à charnière et versez s'y la pâte... et hop au four pour environ 30 minutes! | Testez la cuisson avec la pointe d'un couteau planté dans le gâteau. Laissez le refroidir et démouler.",Image non trouvée,https://www.ptitchef.com/recettes/dessert/gateau-au-chocolat-tout-simple-et-sans-gluten-fid-634478
Mode Sans gluten,Mini cakes feta courgettes olives (sans gluten),Apéritif,346 Kcal,7.19Euros€,(0.9€/part),10 min,35 min,3courgettes(petites coupées en dés); 15 cl d'huile d'olive; 1 cuil à soupe de graines defenouil; 200 g de maizena (Fleur de Maïs pour moi); 1 cuil àcaféde bicarbonate de soude; 3oeufs; 10 cl de lait; 120 g de dé de feta; 1 poignée d’olives noires (coupées en rondelles); 1 cuil à café d'estragon,"Préchauffez le four à 180°C (th 6). Faites revenir les des de courgettes dans une poêle avec un peu d’huile d’olive. Réservez. Faites tremper les graines de fenouil dans un peu d’eau. | Mélangez la farine avec le bicarbonate de soude. | Séparez les blancs d’oeuf des jaunes. Battez les jaunes avec 1 blanc d’oeuf et réservez les 2 autres blancs. Ajoutez l’huile, salez et poivrez. Mélangez en incorporant peu à peu la farine afin d’obtenir une pâte lisse. | Ajoutez le lait puis la feta émiettée, les des de courgettes sans le jus de cuisson, les graines de fenouil égouttées et la branche d’estragon ciselée. Mélangez bien. | Montez les 2 blancs d’oeuf en neige ferme et incorporez-les doucement à la préparation. | Versez la pâte dans des petits moules en silicone et enfournez à mi-hauteur. Laissez cuire 35 à 40 min à 180°C et attendez 10 min avant de les démouler. Servez chauds, tièdes ou même froids.",Image non trouvée,https://www.ptitchef.com/recettes/aperitif/mini-cakes-feta-courgettes-olives-sans-gluten-fid-1544931
Mode Sans gluten,Gâteau aux noisettes - sans gluten,Dessert,660 Kcal,10.81Euros€,(1.8€/part),30 min,55 min,250 g de poudre denoisettes; 6oeufs; 100 g de noisettes; 100 g de sucre; 15 g de bicarbonate (levure chimique); 20 cl de crème liquide entière; 1 cuillère à soupe de sucre glace; 1 pincée de sel,"Découper un disque de papier cuisson d’un diamètre légèrement plus large que votre moule amovible de 23 cm de diamètre, et le déposer au fond du moule afin qu’il recouvre les coins. Préchauffer le four à 165 C. Placer la crème entière au réfrigérateur. | Dans un saladier, mélanger la poudre de noisettes et la levure chimique. | Séparer les blancs d’oeufs des jaunes. Placer les blancs dans le bol de votre robot ménager avec l’accessoire fouet, ajouter une pincée de sel, puis fouetter à vitesse moyenne jusqu’à ce que les oeufs soient bien fermes. Pendant ce temps, dans un grand saladier, battre au fouet électrique les jaunes d’oeufs avec le sucre, jusqu’à ce que le mélange blanchisse. Ajouter aux jaunes d’oeufs la poudre de noisettes, et bien mélanger à la spatule pour qu’il ne reste aucune poche sèche (le mélange sera très épais à ce stade). | Une fois que les blancs sont montés, les ajouter délicatement en trois fois au mélange de noisettes, et utiliser une spatule pour les incorporer sans les casser, jusqu’à ce qu’il n’y ait plus de trace blanche dans la pâte. Verser dans le moule et enfourner pour 55 minutes. | Pendant que le gâteau cuit, faire la crème fouettée: ajouter la crème froide et le sucre glace dans le bol du robot avec l’accessoire fouet, puis commencer à battre à vitesse lente pendant 2 minutes. Augmenter la vitesse et continuer à fouetter jusqu’à ce que la consistance soit crémeuse et ferme. Si le bol devient trop chaud, placez-le au réfrigérateur pendant 10 minutes avant de continuer à fouetter. | Pendant ce temps, placer les noisettes entière dans le bol du mixeur, et mixer 3 fois 1 secondes afin de concasser légèrement les noisettes, mais sans les réduire en poudre. | Quand le gâteau est complètement refroidi, étaler la crème fouettée dessus, puis parsemer de noisettes concassées. Servir immédiatement ou réfrigérer et sortir du réfrigérateur 30 minutes avant de servir.",Image non trouvée,https://www.ptitchef.com/recettes/dessert/gateau-aux-noisettes-sans-gluten-fid-1506825
Mode Sans gluten,Brownie (sans gluten),Dessert,552 Kcal,Non spécifié,Non spécifié,15 min,25 min,250 g de sucre de fleur de coco (ou sucre normal mais ça ne sera plus à indice glycémique bas ^^); 200 g de beurre; 150 g de chocolat noir (mini 70% ; coupé en morceaux); 100 g de farine de pois chiches; 2 cuillères à soupe decacaoen poudre non sucré (type van Houten); 10 cerneaux de noix de pécan; 4oeufs,"Préchauffer le four à 180°. Au bain marie (ou 1 minute 20 au four micro-ondes en mélangeant bien à la sortie), faire fondre le beurre et le chocolat en morceaux. | Dans un saladier, fouetter les œufs et le sucre pour obtenir un mélange crémeux et mousseux. Ajouter dans l’ordre en mélangeant bien après chaque ajout : chocolat-beurre, cacao en poudre et la farine de pois chiches. | Verser le mélange dans un moule beurré et fariné ou tapissé de papier sulfurisé. Déposer sur le mélange les cerneaux de noix de pécan en les enfonçant légèrement. Cuire 25 minutes à 180°. | Laisser refroidir avant de déguster.",Image non trouvée,https://www.ptitchef.com/recettes/dessert/brownie-sans-gluten-fid-1544341
Mode Sans gluten,Cookies noisettes et chocolat (sans gluten),Dessert,187 Kcal,2.37Euros€,(0.34€/part),15 min,12 min,100 g de farine de souchet; 130 g de purée d’amande; 50 g de sucre de fleur de coco (ou à défaut de sucre cassonade mais l’indice glycémique sera élevé); 60 g denoisettes; 30 g de chocolat noir (minimum 70%); 6 cuillères à café bombées de poudre decacaonon sucrée (type Van Houten); 1/2 cuillère àcaféde bicarbonate (ou de levure mais vous aurez du gluten); 1oeuf,"Préchauffer le four à 180°. Battre l’œuf, concasser grossièrement les noisettes, et hacher en petites pépites le chocolat noir et réserver tout ça. | Dans un saladier, mélanger la farine de souchet, la levure et le cacao en poudre. | Dans un second saladier, battre à la fourchette la purée d’amande pour qu’elle soit bien souple et y ajouter le sucre avant de bien mélanger à nouveau et obtenir un mélange un peu crémeux. Y rajouter le contenu du premier saladier et malaxer à la main. Ajouter l’œuf battu avant de remélanger à la fourchette et ajouter enfin les noisettes concassées + le chocolat noir haché en petites pépites. Bien amalgamer le tout et en faire un boudin de 5 cm de diamètre. L’envelopper dans du film étirable et mettre au congélateur 30 petites minutes. | Au bout des 30 minutes, retirer le film étirable et couper des tranches de 1 à 2 cm d’épaisseur et les déposer sur une grille de cuisson couverte de papier sulfurisé. Cuire 12 minutes.",Image non trouvée,https://www.ptitchef.com/recettes/dessert/cookies-noisettes-et-chocolat-sans-gluten-fid-1529004
Mode Sans gluten,Crêpes au cidre sans gluten,Dessert,430 Kcal,Non spécifié,Non spécifié,15 min,20 min,180 gr de farine de châtaignes; 70 gr de farine deriz(ou 250 gr de farine de blé en tout); 3oeufs(entiers); 50 cl de lait; 50 gr de beurrenoisette; 10 cl de bière blonde (interdit dans les régimes sans gluten ; remplacé par 20 cl de cidre brut quantité à ajuster au moment de la cuisson pour une pâte fluide),"Dans une petite casserole, faites chauffer le beurre jusqu'à atteindre la couleur noisette (surveillez bien afin qu'il ne brûle pas) Laissez tiédir | Pendant ce temps, déposez dans un cul-de-poule ( au robot, ou blender) les farines et le sel Ajoutez les oeufs entiers Mouillez avec le lait Versez le beurre refroidi Mélangez ou mixez le tout | Passez au chinois (facultatif, mais je le fais toujours pour éliminer la moindre trace de grumeaux) Laissez reposer une heure ( sauf si vous la faites au blender) Ajoutez avant de cuire les 10 cl de bière pour détendre la pâte, ou les 20 cl de cidre pour obtenir une pâte fluide | Faites chauffer votre crêpière Passez de l'huile pour la graisser ( je pique 1/2 pomme de terre sur une fourchette que je trempe dans un petit ramequin d'huile) Mettez une louche de pâte Retournez avec une spatule Empilez vos crêpes sur une volette recouverte de papier sulfurisé (ne les sucrez pas)",Image non trouvée,https://www.ptitchef.com/recettes/dessert/crepes-au-cidre-sans-gluten-fid-1510348
Mode Sans gluten,Forêt-noire sans gluten,Dessert,492 Kcal,Non spécifié,Non spécifié,1 h 30 m,15 min,4oeufs; 80 g de sucre; 25 g de maïzena; 20 g decacaoen poudre; 1 bocal degriottesau sirop; 20 g de sucre; 1 cuillère àcaféde cannelle; 1 cuillère à soupe de kirsh; 1 cc de maïzena; 50 cl de crème liquide; es grains d'une gousse devanille; 40 g de sucre,"Les disques de génoise au chocolat : Dans un saladier, fouetter 2 œufs entiers + 2 jaunes avec 50 g de sucre. En parallèle monter les 2 blancs d’œuf restants en neige avec les 30 g de sucre restants. Mélanger délicatement ces deux préparations avec une marise. Ajouter en pluie la maïzena et la poudre de cacao tamisés ensembles. | Verser cette pâte dans un cercle à gâteau posé sur une plaque recouverte de papier cuisson. Mettre à cuire dans le four préchauffé à 180°C pendant 15 minutes. | Sortir du four et démouler la génoise, laisser refroidir avant de couper la génoise en 3 dans la hauteur avec un grand couteau à pain. | Les griottes : Laisser égoutter les griottes dans une passoire au dessus d?une petite casserole. Faire bouillir 25 cl du jus recueilli avec le sucre et la cannelle. Mélanger deux cuillères à soupe de ce jus avec la maïzena et le reverser dans la casserole. Faire cuire quelques minutes pour que ça épaississe. Incorporer les griottes dans ce sirop et laisser refroidir. | La crème chantilly : Verser la crème fraîche dans un saladier et mettre au congélateur quelques minutes avec les fouets du batteur pour que ce soit bien froid. Puis monter la crème en chantilly avec le sucre et ajouter les graines de vanille. | Le montage de la Forêt-noire : Mélanger un peu de sirop des griottes avec le kirsch et en imbiber le premier disque de génoise avec un pinceau. | Recouvrir ce disque d'une fine couche de crème fouettée en l'étalant avec une spatule. Mettre la moitié de la crème fouetté dans une poche à douille et former des cercles de crème comme sur la photo ci-contre. Garnir les espaces avec des griottes. | Poser le second disque de génoise par-dessus et recommencer comme pour le premier : l'imbiber de sirop, étaler de la crème, dessiner les cercles de crème à la poche à douille, boucher les espaces avec des griottes. | Déposer le dernier disque de génoise, l'imbiber de sirop avec le pinceau et recouvrir tout le gâteau de crème chantilly puis saupoudrer de copeaux de chocolat. | Mettre le reste de crème dans une poche avec une douille cannelée et faire des petites rosettes sur le pourtour du gâteau. | Cerise sur le gâteau : déposer des griottes sur chaque petit dôme de crème !",https://www.ptitchef.com/imgupl/recipe/foret-noire-sans-gluten--md-440230p681167.jpg,https://www.ptitchef.com/recettes/dessert/foret-noire-sans-gluten-fid-1110088
Mode Sans gluten,"Gateau / tarte magique à la noix de coco, sans gluten et sans lactose",Dessert,570 Kcal,5.15Euros€,(0.86€/part),20 min,50 min,"1/2 tasse de margarine ramolli (125 g); 4oeufs; 100g de farine sansriz(mélange à base de farine de riz); 500ml de lait de riz sans lactose ou végétal; 125g de sucre blanc (125 g); 250g denoixde coco râpée, non sucrée dans mon cas; 2 c. à thé d'extrait devanille","Préchauffer le four à 350°F (180°C) et bien beurrer un moule à tarte de 9 pouces (23 cm) de diamètre. | Dans un robot culinaire ou mélangeur sur socle, déposer tous les ingrédients et mélanger jusqu'à l'obtention d'un mélange homogène, environ 2 minutes. Prendre soin de racler les bords du bol à l'occasion. | Verser cette préparation dans l'assiette à tarte, sans fond de pâte. Cuire 25 minutes, puis augmenter la puissance du four à 375°F (190°C) et laisser cuire encore pendant 25 minutes. | Servir tiède ou à température ambiante",https://www.ptitchef.com/imgupl/recipe/gateau-tarte-magique-a-la-noix-de-coco-sans-gluten-et-sans-lactose--md-245023p395340.jpg,https://www.ptitchef.com/recettes/dessert/gateau-tarte-magique-a-la-noix-de-coco-sans-gluten-et-sans-lactose-fid-772305
Mode Sans gluten,Petits pots de crème au chocolat noir sans gluten !,Dessert,286 Kcal,2.67Euros€,(0.44€/part),Non spécifié,Non spécifié,25 cl de lait; 25 cl de crème liquide; 100 gr de chocolat noir; 2 cs de maïzena; 2 cs de sucre ( un peu plus si vous aimez bien sucré ); 2 jaunes d'oeuf,Mélanger la maïzena avec un peu de lait ajouter le sucre puis les les jaunes d'oeuf. | Faire chauffer le restant lait crème et y faire fondre le chocolat. Verser en un peu dans le saladier. Bien mélanger et remettre le tout sur le feu. | Sans cesser de remuer continuer la cuisson jusqu'à épaississement ( plusieurs minutes ). | Verser dans 6 petits ramequins et mettre au moins 2 heures au frais.,Image non trouvée,https://www.ptitchef.com/recettes/dessert/petits-pots-de-creme-au-chocolat-noir-sans-gluten-fid-1564000
Mode Sans gluten,Barres coco au chocolat ou bounty sans gluten,Dessert,414 Kcal,2.95Euros€,(0.74€/part),Non spécifié,Non spécifié,100 g de chocolat noir; 125 g de noix de coco râpée; 200 g de lait concentré sucré,"Mélanger la noix de coco avec le lait concentré et mettre au frigo pendant 2 ou 3 heures pour que le mélange durcisse un peu. | Avec ce mélange coco bien refroidit, confectionner des barres de la taille d'un bounty. | Faites fondre le chocolat au bain-marie (ou au micro-ondes) Placez une feuille de cuisson sur votre plan de travail puis une grille de cuisson par-dessus. Déposez-y vos barres Bounty. | À l'aide d'une fourchette, trempez chaque barre Bounty dans le chocolat fondu puis placez-les sur la grille de cuisson. Cela permettra à l'excédent de chocolat de couler sur la feuille de cuisson tout en vous assurant des barres Bounty les plus lisses possible :-) Laissez refroidir avant de déguster",Image non trouvée,https://www.ptitchef.com/recettes/dessert/barres-coco-au-chocolat-ou-bounty-sans-gluten-fid-1110094
Mode Sans gluten,Clafoutis aux cerises sans gluten,Dessert,268 Kcal,5.2Euros€,(0.87€/part),15 min,50 min,400 g decerisesdénoyautées; 50 g de farine sans gluten; 50 g de poudre d'amande; 3oeufs; 50 g de sucre cassonade; 1 pincée de sel; 30 g de beurre; 30 cl de lait; 1 sachet de sucre vanillé,"Préchauffer le four à 180°. | Battre les oeufs dans un saladier puis ajouter le sucre, la moitié du sachet de sucre vanillé et le sel. | Remuer énergiquement. | Verser la farine tamisée et la poudre d'amande, puis ajouter le beurre fondu et le lait. | Disposer les cerises dans un moule en silicone et verser l'appareil dessus. | Cuire 50 minutes et saupoudrer de sucre vanillé à la sortie du four.",Image non trouvée,https://www.ptitchef.com/recettes/dessert/clafoutis-aux-cerises-sans-gluten-fid-1418859
Mode Sans gluten,Gâteau moelleux aux nectarines blanches et amandes sans gluten,Dessert,476 Kcal,7.2Euros€,(1.2€/part),25 min,45 min,"6nectarines; 4oeufs; 70 g de sucre (60g+ 10g); 5 cl d'un liquide de votre choix; 150 g d'amandeen poudre; 7 cl d'huile (5cl + 2cl ) (huile d'amande de noisette, ou du beurre fondu...)","Mettre le four à 180°. Séparer les blancs des jaunes d'oeufs. | Faire un sabayon avec les jaunes, 60 g de sucre et le liquide de votre choix. Comme le conseille Chef Simon, ça marche très bien sans bain-marie | Fouettez jusqu'à tiédissement de la masse. Ajouter alors poudre d'amande, et les 5 cl d'huile d'amande. | Battre les blancs en neige. Incorporer un tiers des blancs au mélange précédent sans précaution particulière pour le détendre. Puis incorporer le reste délicatement. | Sur le fond du moule, étaler les 2 cl d'huile restant puis saupoudrer des 10 g de sucre. Répartir les nectarines, puis recouvrir de la pâte. | Enfourner 45 minutes. Démouler au bout de 10 minutes et attendre le refroidissement pour le manger.",https://www.ptitchef.com/imgupl/recipe/gateau-moelleux-aux-nectarines-blanches-et-amandes-sans-gluten--md-69966p93436.jpg,https://www.ptitchef.com/recettes/dessert/gateau-moelleux-aux-nectarines-blanches-et-amandes-sans-gluten-fid-12141
